STT,question,answer,,
TB_401,"Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, đơn vị nào chịu trách nhiệm tiếp nhận báo cáo và kế hoạch dự giờ?","Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, Phòng Đảm bảo chất lượng và Khảo thí chịu trách nhiệm tiếp nhận báo cáo kết quả đánh giá giờ giảng và kế hoạch dự giờ.",,
TB_401,Ai là người tiếp nhận báo cáo và kế hoạch dự giờ theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương?,"Người tiếp nhận báo cáo và kế hoạch dự giờ theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương là ông Phạm Hữu Hiến, nhân viên Phòng Đảm bảo chất lượng và Khảo thí.",,
TB_401,"Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, địa chỉ email nào được sử dụng để gửi báo cáo và kế hoạch dự giờ?","Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, địa chỉ email được sử dụng để gửi báo cáo và kế hoạch dự giờ là dbclkt@bdu.edu.vn.",,
TB_401,Thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương yêu cầu các đơn vị thực hiện như thế nào?,Thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương yêu cầu các đơn vị thực hiện nghiêm túc theo đúng tinh thần và thời hạn của thông báo.,,
TB_401,Thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương được ký bởi ai?,Thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương được ký bởi Phó Hiệu trưởng Thường trực Đỗ Đoan Trang.,,
TB_401,Thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương được gửi đến những đơn vị nào?,"Thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương được gửi đến Ban Giám hiệu, các Khoa, Viện, Trung tâm, Phòng Đảm bảo chất lượng và Khảo thí và Trung tâm Thông tin - Thư viện.",,
TB_401,Thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương được ban hành dựa trên những căn cứ nào?,Thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương được ban hành dựa trên Quyết định số 196/QĐ-ĐHBD ngày 02 tháng 5 năm 2018 về Quy định dự giờ giảng viên và Kế hoạch giảng dạy năm học 2023 - 2024.,,
TB_401,"Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, mục tiêu của việc thực hiện đánh giá giờ giảng và dự giờ là gì?","Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, mục tiêu của việc thực hiện đánh giá giờ giảng và dự giờ là để đảm bảo việc đánh giá và cải thiện chất lượng giờ giảng được thực hiện thường xuyên và có hệ thống theo quy định của Trường.",,
TB_401,"Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, các đơn vị nào có trách nhiệm lập kế hoạch dự giờ học kỳ III?","Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, các đơn vị có trách nhiệm lập kế hoạch dự giờ học kỳ III bao gồm các Khoa, Viện và Trung tâm trực thuộc Trường Đại học Bình Dương.",,
TB_401,"Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, báo cáo kết quả đánh giá giờ giảng và kế hoạch dự giờ học kỳ III phải gửi đến đơn vị nào?","Theo thông báo số 401/TB-ĐHBD của Trường Đại học Bình Dương, báo cáo kết quả đánh giá giờ giảng và kế hoạch dự giờ học kỳ III phải gửi đến Phòng Đảm bảo chất lượng và Khảo thí.",,
QD_1863,Quyết định số 1863/QĐ-ĐHBD được ký vào ngày nào?,Quyết định số 1863/QĐ-ĐHBD được ban hành vào ngày 04 tháng 09 năm 2023.,,
QD_1863,Ai là người ký ban hành Quyết định số 1863/QĐ-ĐHBD?,"Quyết định số 1863/QĐ-ĐHBD do Hiệu trưởng Trường Đại học Bình Dương ký ban hành, ông Cao Việt Hiếu.",,
QD_1863,Quyết định số 1863/QĐ-ĐHBD được lập ra để làm gì?,"Quyết định số 1863/QĐ-ĐHBD được lập ra để thành lập Hội đồng Thi đua, Khen thưởng và Kỷ luật Sinh viên Trường Đại học Bình Dương năm học 2024 – 2025 tại cơ sở chính.",,
QD_1863,"Hội đồng thi đua, khen thưởng và kỷ luật sinh viên có nhiệm vụ chính là gì?","Hội đồng Thi đua, Khen thưởng và Kỷ luật Sinh viên Trường Đại học Bình Dương có nhiệm vụ thực hiện các quy định của trường và xử lý các vấn đề về thi đua, khen thưởng, kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Hội đồng thi đua, khen thưởng và kỷ luật sinh viên có quyền đề xuất gì?","Hội đồng được quyền tham mưu và đề xuất điều chỉnh nội dung thi đua, khen thưởng và xử lý kỷ luật sinh viên nếu có tình huống mới phát sinh.",,
QD_1863,"Thành viên Hội đồng thi đua, khen thưởng và kỷ luật sinh viên có được hưởng quyền lợi gì không?",Thành viên Hội đồng được hưởng chế độ phụ cấp trách nhiệm theo quy định của Nhà trường nếu có.,,
QD_1863,"Khi nào Hội đồng thi đua, khen thưởng và kỷ luật sinh viên sẽ kết thúc hoạt động?",Hội đồng tự giải thể sau khi hoàn thành nhiệm vụ của năm học 2024 – 2025.,,
QD_1863,Quyết định số 1863/QĐ-ĐHBD dựa trên những căn cứ pháp lý nào?,"Quyết định số 1863/QĐ-ĐHBD được ban hành dựa trên các căn cứ pháp lý của Chính phủ, Bộ Giáo dục và Đào tạo, và các quy định nội bộ của Trường Đại học Bình Dương.",,
QD_1863,"Ai là Chủ tịch Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025?","Bà Đỗ Đoan Trang – Phó Hiệu trưởng thường trực là Chủ tịch Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Ai là Thường trực Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025?","Ông Thái Thanh Hùng – Phó Trưởng phòng, Phòng Quản lý đào tạo và Công tác sinh viên là Thường trực Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Ai là Thư ký Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025?","Bà Phạm Hồng Nhung – Nhân sự Phòng Đào tạo và Công tác sinh viên là Thư ký Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025 có bao nhiêu thành viên?","Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025 có tổng cộng 26 thành viên.",,
QD_1863,Đơn vị nào chịu trách nhiệm thực hiện Quyết định số 1863/QĐ-ĐHBD?,"Phòng Tổng hợp, Phòng Tài chính – Kế toán, Phòng Quản lý đào tạo và Công tác sinh viên, các thành viên Hội đồng và các đơn vị liên quan chịu trách nhiệm thực hiện Quyết định số 1863/QĐ-ĐHBD.",,
QD_1863,Quyết định số 1863/QĐ-ĐHBD có hiệu lực từ khi nào?,"Quyết định số 1863/QĐ-ĐHBD có hiệu lực từ ngày ký, tức ngày ngày 04 tháng 09 năm 2023.",,
QD_1863,Ông Nguyễn Phi Long tham gia Hội đồng với vai trò gì?,"Ông Nguyễn Phi Long là Ủy viên Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,Ông Trần Minh Đàn đại diện cho đơn vị nào trong Hội đồng?,"Ông Trần Minh Đàn đại diện Phòng Bảo đảm chất lượng và Khảo thí trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,Bà Bùi Thị Hường tham gia Hội đồng với vai trò gì?,"Bà Bùi Thị Hường đại diện Phòng Tuyển sinh trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,Bà Bùi Thị Kim Loan đại diện cho khoa nào trong Hội đồng?,"Bà Bùi Thị Kim Loan đại diện Khoa Ngoại ngữ trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,Ông Nguyễn Trung Tín thuộc khoa nào trong Hội đồng?,"Ông Nguyễn Trung Tín đại diện Khoa Kinh tế trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,Ông Nguyễn Tùng Lâm giữ vai trò gì trong Hội đồng?,"Ông Nguyễn Tùng Lâm là Phó Chủ tịch Hội sinh viên tham gia Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Ông Phạm Thông Anh thuộc khoa nào trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên?","Ông Phạm Thông Anh đại diện Khoa Luật học trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Ông Phạm Văn Tất là đại diện của khoa nào trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên?","Ông Phạm Văn Tất đại diện Khoa Dược học trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Ông Võ Trọng Cang tham gia Hội đồng thi đua, khen thưởng và kỷ luật sinh viên với tư cách gì?","Ông Võ Trọng Cang đại diện Khoa Imalog trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Ông Nguyễn Thanh Sơn thuộc đơn vị nào trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên?","Ông Nguyễn Thanh Sơn đại diện Khoa Công nghệ thông tin, Robot và Trí tuệ nhân tạo; khoa Điện, Điện tử trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Ông Lê Quốc Tuấn đại diện khoa nào trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên?","Ông Lê Quốc Tuấn đại diện Khoa Công nghệ thực phẩm trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,Ông Phạm Đình Chi là thành viên Hội đồng của khoa nào?,"Ông Phạm Đình Chi đại diện Khoa Xã hội học truyền thông trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Những ai đại diện cho Khoa Khoa Kiến trúc-Xây dựng trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên?","Ông Nguyễn Hữu Huy, ông Nguyễn Công Minh và ông Trịnh Văn Thưởng cùng đại diện Khoa Kiến trúc-Xây dựng trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Ông Na Jong Keun và bà Nguyễn Thị Thu Hiền thuộc đơn vị nào trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên?","Ông Na Jong Keun và bà Nguyễn Thị Thu Hiền đại diện Khoa Châu Á học trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Bà Nguyễn Thị Kim Anh đại diện cho đơn vị nào trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên?","Bà Nguyễn Thị Kim Anh đại diện Phòng Tổng hợp trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Bà Nguyễn Thị Thu Hương thuộc đơn vị nào trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên?","Bà Nguyễn Thị Thu Hương đại diện Phòng Kế toán trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Ông Nguyễn Ngọc Chiến tham gia Hội đồng thi đua, khen thưởng và kỷ luật sinh viên với vai trò gì?","Ông Nguyễn Ngọc Chiến là Chủ tịch Công đoàn tham gia Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
QD_1863,"Bà Lê Thanh Cẩm đại diện cho đơn vị nào trong Hội đồng thi đua, khen thưởng và kỷ luật sinh viên?","Bà Lê Thanh Cẩm là Tổ trưởng Tổ giáo vụ tham gia Hội đồng thi đua, khen thưởng và kỷ luật sinh viên năm học 2024 – 2025.",,
BDU_001,Trường Đại học Bình Dương được thành lập từ năm nào?,Trường Đại học Bình Dương được thành lập và song hành với quá trình xây dựng và phát triển của tỉnh Bình Dương từ năm 1997.,,
BDU_002,Trường Đại học Bình Dương có phải là trường công lập không?,"Trường Đại học Bình Dương là trường không sử dụng ngân sách Nhà nước, là mô hình giáo dục đầu tiên của tỉnh, được xây dựng thông qua con đường xã hội hóa giáo dục.",,
BDU_003,Trường Đại học Bình Dương hiện đang đào tạo các cấp bậc nào?,"Trường Đại học Bình Dương hiện đang đào tạo trình độ tiến sĩ ngành Quản trị kinh doanh, trình độ thạc sĩ với 04 ngành đào tạo, và trình độ đại học với 21 ngành đào tạo.",,
BDU_004,Trường Đại học Bình Dương đã đạt những thành tích nổi bật nào về kiểm định chất lượng giáo dục?,"Trường Đại học Bình Dương được công nhận đạt chuẩn kiểm định chất lượng cơ sở giáo dục giai đoạn 5 năm 2023-2028 (năm 2023), đạt chuẩn kiểm định 3 chương trình đào tạo (năm 2022), và đạt chuẩn kiểm định chất lượng giáo dục theo quy định của Bộ Giáo dục và Đào tạo (năm 2018).",,
