STT,question,answer,Unnamed: 3,Unnamed: 4,category
KH_749,Việc đánh giá giờ giảng tại Trường Đại học Bình Dương được thực hiện dựa trên cơ sở nào?,Đánh giá được thực hiện theo kế hoạch giảng dạy học kỳ I năm học 2023–2024 và dựa trên mẫu phụ lục phiếu đánh giá lý thuyết và thực hành.,,,Giảng viên
KH_749,Thời gian một buổi dự giờ tại Trường Đại học Bình Dương là bao lâu?,"Mỗi buổi dự giờ tại Trường Đại học Bình Dương kéo dài 45 phút cho mỗi tiết giảng, tuy nhiên có thể thay đổi tùy theo hình thức lớp học.",,,Giảng viên
KH_749,Thành phần Hội đồng đánh giá giờ giảng tại Trường Đại học Bình Dương bao gồm những ai?,"Hội đồng đánh giá giờ giảng gồm Ban Chủ nhiệm Khoa, giảng viên cơ hữu của Khoa, đại diện Phòng Quản lý đào tạo và Công tác sinh viên, cùng Phòng Đảm bảo chất lượng và Khảo thí - Thư ký.",,,Giảng viên
KH_749,Ai là người quyết định thành phần cụ thể của Hội đồng đánh giá giờ giảng theo từng tuần?,Thư ký Hội đồng căn cứ vào tình hình thực tế để sắp xếp thành phần Hội đồng đánh giá cụ thể theo từng tuần.,,,Giảng viên
KH_749,Khoa/Bộ môn có trách nhiệm gì trong việc đánh giá giờ giảng học kỳ I năm học 2023–2024 tại Trường Đại học Bình Dương?,"Khoa/Bộ môn có trách nhiệm xây dựng và hoàn thành kế hoạch đánh giá giờ giảng trước ngày 05/9/2023, triển khai cho giảng viên và thực hiện hoạt động đánh giá theo quy định.",,,Giảng viên
KH_749,Giảng viên cần chuẩn bị những tài liệu gì cho buổi đánh giá giờ giảng?,"Giảng viên cần cung cấp slide bài giảng, nội dung giảng dạy, đề cương chi tiết, tài liệu và phương tiện giảng dạy cho Thư ký Hội đồng ít nhất 2 ngày trước buổi đánh giá.",,,Giảng viên
KH_749,Thái độ của giảng viên sau khi được đánh giá giờ giảng cần như thế nào?,"Giảng viên cần có thái độ cầu thị, nghiêm túc tiếp thu góp ý và xây dựng kế hoạch phát huy ưu điểm, khắc phục hạn chế được chỉ ra sau buổi đánh giá.",,,Giảng viên
KH_749,Nhiệm vụ của các thành viên Hội đồng đánh giá giờ giảng tại Trường Đại học Bình Dương là gì?,"Các thành viên có nhiệm vụ đánh giá chính xác, khách quan, nhận xét cụ thể về kiến thức chuyên môn, tính cập nhật, khả năng kết nối thực tiễn và đưa ra khuyến nghị cải thiện cho giảng viên.",,,Giảng viên
KH_749,Thư ký Hội đồng đánh giá giờ giảng tại Trường Đại học Bình Dương có trách nhiệm gì?,"Thư ký Hội đồng có trách nhiệm chuẩn bị hồ sơ, tổng hợp điểm, lưu trữ tài liệu và báo cáo định kỳ theo quy định.",,,Giảng viên
KH_749,Có bao nhiêu loại phiếu đánh giá giờ giảng tại Trường Đại học Bình Dương?,Có hai loại phiếu đánh giá giờ giảng gồm: phiếu đánh giá giờ giảng lý thuyết (Phụ lục 1) và phiếu đánh giá giờ giảng thực hành (Phụ lục 2).,,,Giảng viên
KH_749,Các nhóm tiêu chí chính trong phiếu đánh giá giờ giảng của Trường Đại học Bình Dương là gì?,"Các nhóm tiêu chí bao gồm: Kiến thức và kỹ năng chuyên môn, Trình bày bài giảng, Phương pháp và phương tiện dạy học, Tương tác với sinh viên và Tổ chức lớp học.",,,Giảng viên
KH_749,Thang điểm trong phiếu đánh giá giờ giảng tại Trường Đại học Bình Dương được sử dụng như thế nào?,"Mỗi tiêu chí được chấm từ 1 điểm (Kém) đến 5 điểm (Tốt), ngoài ra có phần nhận xét bổ sung về ưu điểm và nhược điểm của giờ giảng.",,,Giảng viên
KH_749,Các mức phân loại kết quả đánh giá giờ giảng lý thuyết tại Trường Đại học Bình Dương là gì?,"Kết quả đánh giá giờ giảng lý thuyết được phân loại như sau: Xuất sắc (≥ 70 điểm), Tốt (60–69), Đạt yêu cầu (45–59), Không đạt yêu cầu (< 45).",,,Giảng viên
KH_749,Các mức phân loại kết quả đánh giá giờ giảng thực hành tại Trường Đại học Bình Dương là gì?,"Kết quả đánh giá giờ giảng thực hành được phân loại như sau: Xuất sắc (≥ 90 điểm), Tốt (80–89), Đạt yêu cầu (60–79), Không đạt yêu cầu (< 60).",,,Giảng viên
KH_749,Các biên bản tổng hợp điểm đánh giá giờ giảng tại Trường Đại học Bình Dương thuộc phụ lục nào?,Các biên bản tổng hợp điểm đánh giá và nhận xét thuộc Phụ lục 3 (lý thuyết) và Phụ lục 4 (thực hành).,,,Giảng viên
KH_749,Ai là người chịu trách nhiệm triển khai kế hoạch đánh giá giờ giảng đến giảng viên tại Trường Đại học Bình Dương?,Khoa hoặc Bộ môn có trách nhiệm triển khai kế hoạch đánh giá giờ giảng đến giảng viên theo đúng tiến độ được quy định.,,,Giảng viên
KH_749,Giảng viên cần gửi tài liệu phục vụ đánh giá giờ giảng trước bao lâu?,"Giảng viên cần gửi tài liệu buổi giảng, bao gồm slide và nội dung giảng dạy, cho Thư ký Hội đồng ít nhất 2 ngày trước khi diễn ra buổi đánh giá.",,,Giảng viên
KH_749,Hội đồng đánh giá giờ giảng tại Trường Đại học Bình Dương có thể mời thêm ai để tham gia đánh giá?,"Ngoài các thành phần bắt buộc, Hội đồng có thể mời giảng viên có kinh nghiệm và uy tín trong công tác giảng dạy tham gia đánh giá giờ giảng.",,,Giảng viên
KH_749,Buổi dự giờ tại Trường Đại học Bình Dương có thể thay đổi thời lượng không?,"Có, thời lượng buổi dự giờ là 45 phút/1 tiết giảng nhưng có thể thay đổi tùy theo hình thức lớp học.",,,Giảng viên
KH_749,Tiêu chí đánh giá nào áp dụng riêng cho giờ giảng thực hành tại Trường Đại học Bình Dương?,"Đối với giờ giảng thực hành, có thêm tiêu chí đánh giá về sự chuẩn bị của giảng viên và tính thực tiễn của nội dung giảng dạy.",,,Giảng viên
KH_749,Lý do chính để Trường Đại học Bình Dương thực hiện đánh giá giờ giảng là gì?,"Lý do chính là nhằm cải tiến chất lượng giảng dạy và hỗ trợ sự phát triển chuyên môn, nghiệp vụ của đội ngũ giảng viên.",,,Giảng viên
KH_749,Hội đồng đánh giá cần chú ý gì khi đưa ra nhận xét về giờ giảng?,"Hội đồng cần đưa ra nhận xét rõ ràng, đầy đủ về kiến thức chuyên môn, tính mới, khả năng vận dụng thực tiễn và các điểm mạnh, yếu của giảng viên.",,,Giảng viên
KH_749,Trách nhiệm của giảng viên đối với góp ý từ Hội đồng đánh giá là gì?,Giảng viên có trách nhiệm tiếp thu nghiêm túc các góp ý và xây dựng chương trình hành động cụ thể để cải thiện giờ giảng.,,,Giảng viên
KH_749,Giảng viên cần chuẩn bị những gì ngoài slide và nội dung bài giảng?,"Giảng viên cần chuẩn bị đầy đủ đề cương chi tiết bài giảng, tài liệu giảng dạy và phương tiện hỗ trợ phù hợp với nội dung bài học.",,,Giảng viên
KH_749,Phiếu đánh giá giờ giảng của Trường Đại học Bình Dương có phần nhận xét gì ngoài thang điểm?,Phiếu đánh giá có phần nhận xét bổ sung gồm mục: 'Ưu điểm nổi bật của giờ giảng' và 'Nhược điểm của giờ giảng'.,,,Giảng viên
KH_749,Có bao nhiêu nhóm tiêu chí chính trong phiếu đánh giá giờ giảng?,"Phiếu đánh giá gồm 5 nhóm tiêu chí chính: Kiến thức chuyên môn, Trình bày bài giảng, Phương pháp và phương tiện dạy học, Tương tác với sinh viên và Tổ chức lớp học.",,,Giảng viên
KH_749,Ai có trách nhiệm lưu trữ và tổng hợp kết quả đánh giá giờ giảng tại Trường Đại học Bình Dương?,"Thư ký Hội đồng có trách nhiệm chuẩn bị hồ sơ, tổng hợp điểm, lưu trữ kết quả và thực hiện báo cáo định kỳ.",,,Giảng viên
KH_749,Việc đánh giá giờ giảng tại Trường Đại học Bình Dương áp dụng cho học kỳ nào trong năm học 2023–2024?,Việc đánh giá giờ giảng áp dụng cho học kỳ I năm học 2023–2024 theo kế hoạch đã được ban hành.,,,Giảng viên
KH_749,Giảng viên được đánh giá giờ giảng cần thể hiện tinh thần như thế nào trong buổi giảng?,"Giảng viên cần thể hiện tinh thần cầu thị, trách nhiệm, chủ động trong nội dung giảng dạy và có thái độ tích cực với sinh viên và Hội đồng.",,,Giảng viên
KH_749,Hội đồng đánh giá tại Trường Đại học Bình Dương cần đánh giá như thế nào để đảm bảo khách quan?,"Hội đồng cần đánh giá đúng quy định, khách quan, có dẫn chứng cụ thể, và tránh thiên vị để đảm bảo tính công bằng và chính xác.",,,Giảng viên
KH_811,Mục đích chính của Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương là gì?,"Mục đích chính là trang bị kiến thức, kỹ năng và nâng cao ý thức công dân cho sinh viên; định hướng học tập, rèn luyện; và giúp sinh viên nhận thức được các giá trị truyền thống, tầm nhìn, sứ mạng và triết lý giáo dục của Trường Đại học Bình Dương.",,,Giảng viên
KH_811,Yêu cầu khi tổ chức Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương là gì?,"Việc tổ chức phải đảm bảo tính nghiêm túc, chu đáo, phù hợp với từng đối tượng sinh viên và đầy đủ các nội dung hướng dẫn của Bộ GD&ĐT và của Nhà trường.",,,Giảng viên
KH_811,Đối tượng sinh viên nào tham gia Đợt 1 của Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương?,"Sinh viên khóa 23, 24 và 25 tham gia Đợt 1 của Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương.",,,Giảng viên
KH_811,Thời gian tổ chức Đợt 1 của Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương là khi nào?,Đợt 1 diễn ra từ ngày 11/9/2023 đến ngày 17/9/2023 với hình thức tổ chức trực tiếp và trực tuyến.,,,Giảng viên
KH_811,Nội dung chính trị dành cho tất cả các khóa sinh viên trong Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 gồm những gì?,"Bao gồm quán triệt Nghị quyết Đại hội XIII của Đảng, tình hình kinh tế - xã hội và quốc phòng - an ninh, phòng chống tội phạm và tệ nạn xã hội như ma túy và vấn đề tín ngưỡng, tôn giáo.",,,Giảng viên
KH_811,Nội dung sinh hoạt đặc biệt dành cho sinh viên năm nhất (khóa 26) trong Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương gồm gì?,"Bao gồm quán triệt Nghị quyết Đại hội XIII của Đảng, lịch sử Trường Đại học Bình Dương, quy chế sinh viên, quy định đào tạo tín chỉ, chương trình đào tạo các ngành, chuẩn đầu ra Tiếng Anh và định hướng nghề nghiệp.",,,Giảng viên
KH_811,Nội dung sinh hoạt dành cho sinh viên cuối khóa (khóa 23) trong Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương là gì?,"Gồm quán triệt Nghị quyết Đại hội XIII của Đảng, hướng dẫn làm đồ án/khóa luận, viết CV, tìm việc làm và tổ chức gặp gỡ doanh nghiệp.",,,Giảng viên
KH_811,Đơn vị nào chịu trách nhiệm chính trong việc xây dựng và tổ chức Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương?,"Phòng Quản lý đào tạo và Công tác sinh viên là đơn vị chịu trách nhiệm chính trong việc xây dựng kế hoạch, phối hợp tổ chức và tổng hợp báo cáo.",,,Giảng viên
KH_811,"Trách nhiệm của các Khoa, Viện, Trung tâm trong Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương là gì?","Các Khoa, Viện, Trung tâm chịu trách nhiệm chuẩn bị nội dung, triển khai sinh hoạt cho sinh viên, và báo cáo số lượng sinh viên vắng mặt kèm lý do.",,,Giảng viên
KH_811,Thời gian sinh viên làm bài thu hoạch sau Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương là khi nào?,Thời gian làm bài thu hoạch là từ ngày 25/9/2023 đến ngày 8/10/2023.,,,Giảng viên
KH_811,Thời gian chấm bài thu hoạch và ra quyết định công nhận kết quả Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương là khi nào?,Từ ngày 9/10/2023 đến ngày 22/10/2023 là thời gian chấm bài và ban hành quyết định công nhận.,,,Giảng viên
KH_811,Ban Văn hóa - Truyền thông có vai trò gì trong Tuần sinh hoạt công dân - sinh viên năm học 2023–2024 tại Trường Đại học Bình Dương?,Ban Văn hóa - Truyền thông phụ trách công tác truyền thông và hình ảnh của Tuần sinh hoạt công dân - sinh viên năm học 2023–2024.,,,Giảng viên
